Review,isPositive
"i purchased this toy for my triplets to entertain them selves for a birthday gift. once it was hooked up, they laughed at seeing themselves on the tv, however, they could not hear the words when the machine was on. perhaps if it has a sound button so you could raise the level of music on it it might be more enjoyable. however, after purchasing this toy and the limited amount of music that was avaiable for purchase with it, (not to mention the amount of battery's with no power cord)i returned the toy to the store less than a day that i had it and my children choose v-tech, vsmile instead, now that's a great toy!!!!!!!!!",FALSE
"the dvd releases of the superman movies do not seem to offer full screen versions of each film. as a superman fan, i find it upseting that standard versions haven't been added to the dvds. the four batman movies offer full screen and widescreen, so why is superman being excluded from this? like many other people, i do not like watching widescreen movies. since warner bros has been able to release dvds that offer standard and widescreen versions to fit people's tastes, why can't it do the same with superman? i also feel that the price of the superman collection set should be lowered since it lacks this feature. people who enjoy the widescreen version probably feel that they're getting their money's worth. those who prefer the full screen may not be.",FALSE
"what is it with coupland - does he really think the world needs another salinger??? been there, done that, own the t-shirt thanks...when will the world realise that gen-x doesn't exist anymore and that the concept is boring everyone rigid? slackers are passe! in short, a lot of words masquerading as high-concept literature that merely fails to deliver. boring!!",FALSE
"if you are lighthearted and enjoy happy and joyful productions, you should be aware that this production is a very serious one. if you are new to ballet and want a great single tape i would recommend something from the kirov ballet such as """"""""swan lake"""""""" or """"""""sleeping beauty"""""""". those are great and traditional productions with a good range of expression from serious to joyful.this tape is rather stark in most of the scenes being two or three people with one chair and one color backgroud and one piano accompanyment. there are a couple of scenes of a larger scale with full orchestra, but unfortunately, these are rather short. the audio is quite well preserved, but the vidio is a bit rough in places since it has been duplicated from film.for long time ballet fans, this may be a fantastic find, but for me, it is a bit too serious, too much like an unspoken soap opera... but i have to add that i just got the tape and maybe over time i will learn to love it.",FALSE
i am in the process of loosing wieght and bought the bc533 as it is a nice looking scale with a body fat measurement. the problem is the body fat measurement is no where near accurate. after reading 34% body fat after 3 weeks of exercise i went to the gym to get a checkup and i was 17% body fat. the guy at the gym recommended skin fold calipers. i have been using them for the last month.,FALSE
"i am a celibidache-ophile, especially when it comes to bruckner and tchaikovsky, but please leave this one alone, ie. out of your collection. it is lethargic and quite frankly, boring. i deleted it from my collection after a few hearings, which didn't help any to change my mind. otherwise, i have retained every other celibidache emi classics recording i can lay my hands on from amazon or other sources. but this one is a loser, even if it is cheap [but for good reason].ams in boise",FALSE
"worst piece of electronic garbage i've ever purchased. horrible voice quality. never reviewed any item before, but had to warn against buying this.",FALSE
"what a shock to be listening to my second grader read this book aloud and realize the author is going to have one of her characters inform another character that santa claus is not real. luckily i was able to distract her, get the book away from her and get it returned to the library. i would have much preferred to throw it in the trash to save other families from having their very young children find out from a book that santa is not real.",FALSE
"it wasn't clear to me that for $14.99 i was purchasing a download for my kindle. why anyone with a 46"""""""" lcd would want to watch a video on a kindle is beyond me.it cost me to learn, since downloads are not cancellable or refundable. caveat emptor!!!!",FALSE
"after having just read cannibals and kings, i am leary of my rating of this book. im my opinion, i definately feel this book is challenging especially as a freshman attending college. the vocabulary was often advanced and difficult to understand, however the chapters were short which made reading easier to follow. in my opinion, the author clearly specified how life was in the past and how we can use the advancements from the past in the future. i was pleased with the ending where he gave suggestions to how to deal with certain issues today. overall, i thought the book was rather confusing. the jargin was complicated and it took a while to comprehend what was being stated. often times, i would have to read over the same paragraphs in order to understand the jist of it. the paragraphs constituted a type of domino effect, however, they didn't run smoothly. i recommend this book to upper class college students who are studying in a field related to history.",FALSE
i bought this for my 3 yo as a treat but neither one of use could make it through without getting distracted and wandering away. what i saw was cute. but not sure we'll watch it again.,FALSE
"...but hey, being sadistically tortured is more fun than this waste of plastic.pros:-good graphics-jumping from high buildings is funcons:everything else.this game is the most repetitive and completely pointless game ever. pretty much all you do is climb buildings and kill people. that's it. there's some good gore in the game and good graphics, both of which do not a game make.the plot on the other hand is a complete ripoff of the matrix, just with the """"""""other world"""""""" being ancient times. the voice acting is absolutely terrible and some of the characterization is terrible to.just rent this game, don't buy it.",FALSE
"it's in-expensive, but you got what you paid for!the towels are big and soft but not thirsty at all.i don't feel 100% cotton: my 10-year-old pure cotton towel is thinner (it's aging!) but very thirsty! it dried my daughter's hair instantly. this towel, although with thicker fabric, can't do the job as the 10-year-old pure cotton towel!!",FALSE
"had this heater for about a year... seemed to always work great... but this year, i noticed that when i went to unplug it, the cord was extremely hot... i noticed that the cord was blistering... super scary... total fire hazard. guess we should leave fashion to the italians... and that's about it =/",FALSE
"in a word: boring. i love christopher lee, and would watch him in nearly anything, but this was just a boring film. slow. tedious. and the image quality isn't very good either. if this was the best available print of the film to transfer to dvd, i'm not sure i would have bothered. washed out, poor contrast, and just not pleasant to look at. pass this one up - i wish i had.",FALSE
this was one of the worst movies i have seen in a long time. i probably should have known once johnny knoxville appeared as this 'jackass' can not act.i was never a big fan of the original tv show but i did watch just about every episode during the first few years. i strongly suggest that if you even saw a single episode of the original series that you go and rent this movie and watch it before you buy it as you will soon discover that even a single star rating is far to high for this movie.,FALSE
i bought it on aug 24th and it is already sept 23 but i haven't received it. i already requested for refund. what a worst service you guys offer!! i won't buy it via your service again.,FALSE
"my wife loves thomas kinkade; and i guess i do too. also, we're both very christmasy people. christmas cottage seemed to be right up our alley. but this movie which should have been one of the best family christmas films ever is laced with very adult themes and crude material. there is a fair amount of unnecessary profanity as well as sexual themes in this film.yes, there is some heartwarming and sentimental feeling in cottage, as well as an outstanding performance by peter o'toole. but how much garbage should a viewer have to wade through to get to the good stuff? it just isn't worth it. there are plenty of wonderful christmas movies out there. christmas cottage does not earn a place among them.",FALSE
"the kindle edition was obviously scanned from a printed version and then ocr was performed. as ocr isn't perfect, a proofreader must check for errors and correct them. this version has innumerable uncorrected errors.",FALSE
"this is only made for people that wear small cup bras a or b,it is impossible to put even a c cup bra in it.",FALSE
"i'm very disappointed with this book.i was looking for some objective and critic biography but this book have an obvious agenda from page one: put down alexander by any possible means.for mr green every good or great thing alexander is credited to had done is just propaganda or flattery.he can even doubt the result of a great battle like granicus because our sources are few and unreliable. for him it was a defeat hidden by propaganda, a theory he make up with nearly zero backup from the ancient sources.but instead, he don't hesitate to follow without doubt every nasty detail some of this sources could give us about the bad acts of alexander (the chapter about cleitus assassination for example is pure gossipy).for me, thats not an historian...a shame...",FALSE
"had potential, but the way it was written was just flat and boring. addis was also too...harsh, for me. i don't like madeline's medieval books. i like her regency ones a lot better. might be just me, but i'm not fond of medieval times anyway.",FALSE
"seriously? a review of this, believe me, take you two dollars and flush them with a roll of toilet paper maybe you'll get lucky and it will overflow- that would be more fun than watching this movie.",FALSE
"we have had this product for 16 months and have had the door with flaps replaced twice! the same piece has just broken for the 3rd time and the bucket itself really smells. we only put """"""""wet"""""""" diapers in it and change it very often. i've tried bleaching the entire unit...have used baking soda...lavender oil and cannot get rid of the odor. the company is very nice and quick to replace the broken units, but it isn't worth the money or time.",FALSE
"been using daily for a month and still no difference.i have 2 bottles and will continue to use until they are finished,as this was the most recommended product on the web.",FALSE
"i have ordered this product for more than 2 weeks, and have no sign of delivery status. the service is very poor.had a 2nd thought about my future purchasing from amerzon.com",FALSE
"i was going to vote for john kerry until about 2 months before the presidential election. after putting it off for some time, i finally watched this film and was disgusted by how contrived it is. bowling for columbine is interesting except for the parts where he uses fake camera angles and all. this is just a big pack of one-sided distortions. like i said, i was all for kerry, but it was a bunch of little things like the michael moores and all the other libs going nuts and pumping lies into the tv that really turned me off. i look forward to his next film. it'll push me to vote republican again probably.",FALSE
"i was very disapointed with this product for several reasons: 1) the dustbin is very small 2) the main brush needs to be unscrewed to be cleaned 3) the little side brush is made of a rigid plastic that was about to break after being used only a few hours 4) but the main problem is that this robotic vacuum kept spinning around table legs and bed legs, often 5 or 6 times before getting unstuck, and once even 13 times before i finally turned it off and moved it to another spot. there was obviously something wrong with the software of the unit i purchased.overall, this seems to me to be a very cheap and unreliable product. i am unable to recommend this product to anyone.",FALSE
"i downloaded the first movement. the clip was good because of the quality sound. i am dissatisfied with the splicing that was done on the recording. when it repeats, there is an obvious cut. when it transitions to the development section (after the repeat) the horn is off in pitch (an obvious splice as well). entrances are not always solid in the strings and there are a few intonation errors in the winds. i also feel there were some balance issues (sometimes winds are not heard). i am also disappointed that i don't even know which orchestra this is-- not on the cd cover or identified in the mp3 list. i will be more cautious next time.",FALSE
"sadly, i don't think ann coulter does her cause any good - i rather agree with the catherwood review below, that other conservatives do a better job. read the weekly standard - reading coulter is enough to turn anyone into a liberal!",FALSE
"don't buy this router. i purchased this router because i wanted the latest technology, and it looked """"""""cooler"""""""" than the other router designs.the router works great with my wired desktop, and new dell wireless laptop. the speed is incredible. however, when you try to connect more than 1 wireless laptop, that has an older wireless adapter, you will have problems connecting. the laptops will hang at """"""""acquiring network address"""""""". if you turn on both laptops, then things will connect.please visit the linksys website, and do a search for """"""""wrt54gr""""""""...you will see what i am talking about.[...]the site below is a third party linksys support site. they don't even rate this router:[...]bottom line, look elsewhere.",FALSE
"i bent several links due to the tool's inherent misalignment. every tool on the shelf that day was improperly aligned. (in an attempt to find a properly aligned tool, i opened all of the packages to find they were all like that. i bought it anyway because i needed to fix a chain and had no tool available.)i continued to use this tool on a few more chains. the driving threads quickly stripped and both plates that brace the chain bent. this was due to the metal being too soft for the intended application, exacerbated by the improper alignment of the driving mechanism. (probably put undue force on the plates, but whatever who cares - just know it does not work.)this tool is junk. don't buy it unless your only intent is to pull one chain off that will itself, be discarded... along with the tool after that first use.",FALSE
"this was great while it worked. criticisms are:- wire for the cadence counter kept becoming disconnected.- the bit where the computer clips onto the mount broke after about 6 months of use, this was not repairable.",FALSE
the cadbury crunchie bars was not packed properly. no padding of any kind. bars crushed and a mess to eat.,FALSE
"i really wish i would have just paid an extra $20 or $30 and gotten something better. this is a tight fit for 2 bikes, unless you want them right up against your car scratching your paint off. the directions were ok (the bars are almost all the same size - they should have labeled them with a number to refer to them when learning to set this up easier). even when i have the straps pulled really tight, my bike still bounces around quite a bit, but it hasn't come too loose while driving yet. the plastic coating the hooks came off on one of them after the first use(i only drove 75 miles!), and ended up scratching my trunk up a lot.i'm definately returning this and getting a better quality bike rack. think about it - if you spend hundreds of dollars on a bike, why skimp on a rack that is the only thing seperating your bike from being destroyed from hitting the pavement going 60 mph? just save the hassle and disappointment and get a better quality rack.",FALSE
"don't get me wrong: 'sweet banana' and 'my dear', the albums on which this compilation were based are classics and vintage sunny ade. however, the cd is a disappointing and an unprofessional effort from the producer(s). basically, what they did was pop in the original records, wait for a few minutes, disengage the needle from the vinyl and wait a couple of minutes and restart another track. other than tracks 1, 2 and 6 perhaps, the others do not have a beginning nor an end. even, the above ones do not have endings; just a collage and a thorough 'bum job' of an otherwise excellent effort by sunny ade.",FALSE
"did not get this book until two weeks after lastest possiable arrival date. bought it on the dec 8th, was told book would get here no later than dec 31. got it jan 11!!!",FALSE
"had problems with 1st one,sent back,defective. 2nd one just got back, problems with on/off switch,quality issues.not very pleased.",FALSE
"as a biography, this book is clearly a total fraud. as the fiction we now know it to be, it is mediocre at best. sally jenkins got played like the rest of us. the difference is we get it while she is still delusional in her defense of this creep.",FALSE
"what kind of sick bastard thought up of this? this movie pushes the edge when it comes to sadistic. i highly recommend watching this if only to watch the south park episode """"""""the human centipad"""""""" afterwards. the south park episode makes more sense than the actual movie.",FALSE
"probably due to wrong positioning of recording equipment, the orchestra drowns the excellent voices.claudio abbado is there, and so is the lovely voice of marilyn horne . what a pity that one of rossini's best opera is spoiled by this recording (live) of 34 years ago...",FALSE
"i have listened to it several times trying to find some sign of musical talent, but it is simply rubish. the terrible vocals ruin every song. if you like a whiny brit voice dubbed over goofy techno then its for you. otherwise, save your money and your sanity.",FALSE
this product is not very good. over heats and burns table cloth. i would not trecomend it to anyone. buy a more expensive one.,FALSE
if you read only one good book on science this year it won't be this one.icons is written by jonathan wells whose only real job appears to be with a public relations company in seattle that is promoting intelligent design and is a waste of anyone's hard earned money.i will never again read a book from an author with a ph.d that does not have a jo.band i don't expect the dvd/video to be any better.,FALSE
"hillman curtis is too """"""""artsy fartsy"""""""" and not enough """"""""substance"""""""". he busily quotes people he admires yet forgets to finish the projects he shows you and has omissions and errors. forget this book and go for """"""""foundation flash 5"""""""". you are better off getting a graphic design book or something of that nature as this book is just insufficient in tutoring flash and insufficient on it's own to teach creativity. about the one good thing it does do it show you how to keep your files small. not worth $35.00 for that information.",FALSE
five problems1: too short2: no fun3: graphics suck4: as liitle fun as smashing the heads of barbies5: waste of 50 dollarsmy advice go buy god of war,FALSE
"the best thing i got from this book is some insight into the psyche of a selfish guy...not much else. the first third of the novel makes big promises which fall completely flat at the end. fowles manages to escape giving the book a satisfactory conclusion, and it's obvious that the lack of an ending is more artistic inadequacy than artistic technique.the descriptions of the settings are good and have some atmosphere, but it isn't really worth reading for that alone.",FALSE
"i can only guess that youthful rebellion drove carlton, whose dad is country music legend charlie, to take up reggae. inexplicably, he even sings in a jamaican accent. this is pretty thin and embarrassing stuff: carlton's voice couldn't be less distinctive; the cookie cutter songs are rarely more than half-written. there is little here to interest country or reggae fans.",FALSE
"while i do not actually possess this recording, i can tell you right now that you should not ever buy it. baktabak is not u2's label. u2's initial irish releases were on cbs (u2:3, another day, and 11 o'clock tick tock within ireland), and then they switched to island with the 23 may 1980 outside-ireland release of 11 o'clock tick tock. in the us, they are represented by interscope, a division of universal (who also own island). u2 has no relation to baktabak - this is an unofficial, unauthorised bootleg release and u2 do not receive any profit.i have nothing against unofficial recordings. i possess many concerts and interviews myself. however, no-one should ever profit from bootlegging. if you want a copy of this, organise an equal trade - many in the fan world will be happy to do this. do not buy this bootleg. amazon should not be selling it.",FALSE
i liked the price. product supported my finger but i perspired all night wearing it. there is no cotton inside to absorb perspiration.,FALSE
"the characters were lovable enough, but to hear some critics rave about this film and to compare monsters inc as a knockoff, i was just insulted. first of all, i saw monsters inc and thought it was delightful and very well done. then over the weekend i watched the movie shrek which got such rave reviews and both my girlfriend and i thought the movie was garbage. the story line by itself was just another fairy tale, but the comedy sounded like something created to draw an adult audience to the myers/murphy/diaz/lithgow names and all it did for me was insult my intelligence and waste my time. given the chance to watch it again, i would gladly ask for a dental appointment instead.",FALSE
"this book is not that promising as it seems .only a small part of the book is dedicated to natural health,- wich that section needs an improvement!",FALSE
"this is a very short and uninspired piece of writing. it is not the music. it might be worth $0.30 or $0.45, but i can't imagine to whom.",FALSE
"this show must have hard core fans no matter what the material is. if you enjoyed the past two seasons you will probably like this one as well depending on your ability to decepher art from trash. the first couple episodes started out bad i notice they recycled everything from the first two seasons to this one, same shows and commericials to make fun of. the ted kennedy/jenna jammeson skit was one of the dumbest. the writers had no original material so they made it up with excessive cursing, violence, and gut wrenching vulgar scenes that were not even funny. hopefully the next season will have well written material and not just recycled trash.",FALSE
"i agree that this is one of the worst looking dvd's i have seen in a long time. (i don't have top of the line equipment either) the picture looked as if it were constantly raining. the digital artifacts are ever present, and annoying. i found myself so distracted, on several occasions, by how bad it looked, that i actually lost my place. i would not recommed this to anyone. unless, like me, you missed the first few season on hbo",FALSE
"i received the item in the required limit, however, within one week of this course the binding and completely fallen apart. sadly it seems you get what you pay for. wasn't a very good deal after all.",FALSE
"although this is a wonderful tasting tea, bigelow confirmed via email today that this product is grown in china. i think it is then packaged in the u.s.",FALSE
"after having ringing in my ears for nearly a year, i broke down and paid the big bucksfor this """"""""snake oil"""""""". after nearly a month using the product there is no improvementin decreasing the ringing in my ears. don't waste your $$$!",FALSE
"beware, the original company that made the mosquito magnet is now out of business. i purchased my liberty plus last year and it worked great all summer. i tried to get it started in april with no luck. after talking to american biophysics they sent me a replaced battery for $40. that batery was defected and now the company that bought out american biophysics will not stand behind their products. read the reviews, these things will work for one season and then they are junk. buy some off it is much cheaper and wil last longer.",FALSE
"you, just like itunes, made """"""""goodbye"""""""" part of the album and not allowing a purchase of the song by itself.you guys stink!",FALSE
"i bought this item to go in my 2006 stock equinox, and it's not compatible the plugs are differnt and don't fit!",FALSE
"my son was so squished in there...never liked it one bit, kept screaming to get out. so for me it didn't work but i gave it to a friend and she said that her baby really liked it so go figure... it all depends on your baby!",FALSE
"this gps receiver will only work with delorme software. it will not work with streets & trips or any other non-delorme gps enabled software. this is a huge drawback for most people as the delorme software, at least in my opinion, is far inferior to other mapping software out there.",FALSE
"i've heard from several christian women that this was an """"""""awesome book and so well written"""""""". i guess it is well written if you like romance novels. it was very repetitive-i can't count the times """"""""he tipped her chin"""""""" or """"""""his blood raced with fury"""""""". there was also a lot of """"""""ick"""""""" factor when she described pagan sexual customs-which she did often enough to make me wonder. i was getting the feeling that this may not be the best thing for me to read. the central character was ok, but the rest were very flat and cliche. if you like to feel that you have really learned about another place and time and your time was well spent reading a book and you like to engage your brain, i suggest finding another book.",FALSE
"i bought this item for my son who has had a lot of dental problems, and does best with an electric toothbrush. the brush does not have the power to stand up to any resistance (even minimal biting stops the motor) and wore out too quickly.",FALSE
"beware!!!the other reviews of this movie use words that would normally describe something intriguing, something that builds itself up to a giant mystery, only to be answered in the last 20 minutes of the film. but sadly, this is not the case with """"""""cropsey.""""""""this movie, although very sad, has no real weight to speak of. cropsey gives you little more than a brief background of the events that took place in the 80's involving some missing children who were never found. bottom line, if you really want to know what happened here, don't waste an hour and a half and 3 bucks, read a short article and that will tell you more than what you get here.in conclusion, if you like watching people stumble around in the woods, asking viewers rhetorical questions, with no real direction or destination, then this is the movie for you!!!!!!! for everyone else, keep looking. . .",FALSE
"the nipples for these bottles are smaller for some reason, the kittens have a much harder time adjusting to them",FALSE
"i am a fairly petite female, and these headphones were much too big for my ears. i got them to wear at the gym, and they were bouncing around on my ears as i was running. i constantly had to adjust them. i returned them after the first time wearing them. the sound was good and for biking or sitting at home they would probably work but they did not work for me for active fitness.",FALSE
"i am a regular reader of wrox books (never reviewed any however) and had bought a copy of the first edition of this book and even recommended it to 7 other colleagues. i was very happy to see this book updated for the ga release of apache 2.0, but i am extremely disappointed with the sketchy presentation of content - trying to cover too much in too little space, haphazard narration style and pieces lying distraugt begging to be glued. it is very obvious that this book has been put together hurriedly and the writing style gives it away in more than many places.read the section on mod_snake and you will know why...err better still don't read it.",FALSE
"i'm big madonna fan,but i don't know why she released this boring song!!mixes are awful!!she didn't have a good mix since what it feels for a girl!!!i'm sorry madonna,you should find somebody wisely to pick hits and mixes!!",FALSE
"my 2-1/2-year-old daughter received glitter glide for christmas after asking for a """"""""my little pony"""""""" toy. she was excited at first because the pony is very pretty and its crown lights up. however, she wants to take the skates off and use it to play with her other ponies, and this is not possible. so, she usually ends up putting it away in frustration and hardly ever bothers to make it light up or spin. i would recommend getting a regular """"""""my little pony"""""""" over this one since they are more versatile.",FALSE
"i purchased this book after reading reviews and being promised hilarity. i also read that mr goldburg was teaming up with j. evanovich, i assumed i would be thoroughly entertained. i was wrong! the plot was overdone and not funny at all. i expected more from a writer on the monk show and was greatly disappointed!",FALSE
the one i brought has a defect which one of usb port is not working. how i should return and exchange to a new one?the problem is i already threw the original box away already. i can use the new package box to exchange it.please advise.,FALSE
i ordered a one year subscription not through amazon as it was cheaper elsewhere. best i can say is that it is cheap. received three issues at the start. none of the information had to do with current events so i did not complain about being sent previous issues. however when you order a year subscription you expect magazines over one year. not half of your subscription at the beginning. no articles by big name instructors or players. magazine is thin about a third as many pages as golf digest or golf magazine. the six issues are not every other month. they have a strange schedule where get several issues in consecutive months and then it can skip one or more months.,FALSE
"a boring read...the author has not spent a lot of time on creating a cohesive story. names appear out of nowhere, the storyline shifts abruptly to totally different placea and totally different persons, etc. why do i need to know about treynor? jensen? i bought this book to learn about fischer black.there is almost a whole chapter on the black's family history from the mid 1800's on...at some point i was thinking """"""""why am i reading this? why am i spending my time with this book?"""""""" it was like reading the old testament...i have a huge collection of finance books, being a professional trader. this is one of the less successful buys. this is very disappointing, because it deals with a very interesting person.",FALSE
"i have to disagree with some other reviews i've read. i've owned this vcr for about a year now and very rarely, if ever, use it. first, there's the almost impossible task of getting hd content into the thing. second, as a regular old everyday-use vcr, it sucks. it's very slow to start playing a tape, it's tracking is terrible, and it doesn't even show a picture when you fast forward. my $99 mitsubishi vcr is far superior for everyday vcr use. although with tivo and netflix, i really don't use vcrs much anymore! i miss the awsome vcrs they made in the early '90s...with frame advance, jog shuttles, etc. i thought this would be the best vcr they make these days, and if it is, i think it's safe to say the days of the vcr are drawing to a close.",FALSE
"while i have used the same duty belt in the past, this one has a defect in the buckle which prevents it from coming off without a great deal of effort. i was surprised as bianchi generally makes a quality product. the plastic buckle is the problem--seems flimsy and the small latching arms are less sturdy than earlier belts. well, at least i don't have to worry that it'll come loose during a scuffle. but, i will in the future select another duty belt. that said, there was no problem with the order or service from amazon.com.",FALSE
"i bought this belt from amazon using the info given that the belt was of true leather. it is not! it is a composite inside a leather laminate, it is a fake.as with most all belts that are made this way, the edge of the belt has already got a break in it from normal use. the buckle holes are already torn to shreds, being ripped out by nothing more than normal use, i.e., using the belt as a belt! i wouldn't not reccommend this product to anyone.it is to late for me to return the belt to amazon for a refund, but i will never buy another belt from this site, especially one advertised as leather!the belt is less than 6 months old!such a bummer.",FALSE
"in about one month, during which i used it about 10 nights, it started losing air and became useless. re-pumping didn't help. also, since it was impossible to locate the leakage, there was little that could be done. a piece of junk.",FALSE
"i've used a dw708 for finish carpentry for years and have been satisfied. however, the dw718 is a different story. the biggest issues for me was the rough slide and inaccuracy. others i know industry agree that dewalt let us down with this saw. get a bosch or hitachi. i hear the makitas are nice too.",FALSE
"this cd is not inventive or creative; the tracks sound like paradinas' efforts at making straight-ahead club tracks that didn't work because he was not inspired. i'm sure he made these tracks in about two hours at the most, and without the aid of a computer which would at least have produced some interesting sounds. many of the repetitive sounds are not only boring but quite annoying. this guy's other material is far better, yes; but so is the material of better artists working within the same general area (as all his stuff, not just this cd of course); such as aphex twin, squarepusher, speedy j, autechre, datach'i...i picked up this cd for $4 in a discount bin, and sold it a couple weeks later. (the obligatory annoying personal story that's in too many of these 'reviews'. true, though).",FALSE
the quality of sound on this set is unacceptable at any price. i was deeply disappointed. there is nothing more to say.,FALSE
thought this would be at least a huggable plush but it is so small that im ashamed to give it to my grand daughter. i should send it back but im already in to it for $18:00!!!!!,FALSE
i just called my father-in-law in another state to ask how he liked the tie tack we sent him and he said he never got it. how do i contact the jeweler to find out what happend to it.,FALSE
"having researched my husband's family trek from missouri to california in 1846, i have learned that the """"""""donner party"""""""" was part of the same wagon train as our family -- to a point.while the plight/demise of the donner party is tragic, this book does not address the background of the days on the trail nor why the party split off from their group in 1846 to follow an unproven path to california and therefore suffered their tragedy.in order to record hisorical events, careful research must be done -- stewart did not do this. this book relies upon some historical facts but a lot of """"""""ain't it awful.""""""""the donner party could have survived had they stayed on the route with their wagon train out of missouri instead of wandering off to their tragedy.",FALSE
"i can tell you from hust looking at the cover of the book that the books is not even about vodou. the cover shows religious practices of people who work with the orisa. not vodou. even though i'm going towards my kanzo ( vodou initiation ), i'm not completely ignorant about vodou. if you want to learn more about traditional vodou, i would recommend researching haitian vodou.",FALSE
"i had purchased 2 of these lamps a few years ago. one works fine, one has the exact same symptoms that the previous 2 reviewers have. unreliable at best.",FALSE
"i purchased this along with the x-box 360 quick charge kit. the quick charge kit comes with a battery and i purchased the pink rechargeable battery as a spare. the pink battery would not hold a charge. it was super cheap, so obviously there was a reason for it. the battery that came with the quick charge kit worked great. beware of the pink batteries, they are defective.",FALSE
"thank god this book was inexpensive. this book focuses on how world economics of the food chain. i do not eat beef and am trying to become a complete vegetarian and i thought this book would would give me advise on how to do that. instead it lectures. she says the same thing over and over and over again. talks a lot about her other book that she co authored and about how lost she was until she found """"""""her soap box"""""""". i give it a 2 because there is some good information in the book. i will save you the money, here is what i thought was beneficial. cows eat (grain and water) more then they produce in meat. we eat more protein then the body needs. we can get a complete protein by eating rice, beans and vegetables. it reinforces my belief in not eating beef and becoming non dependant on animal products because of the hormones and antibotics the manufactures put into the products. if you are curious about this book i would recommend the library.",FALSE
"i actually went out and bought this movie based on what some others said. didn't see it in the theater. overall was disappointed, it seemed overly long and drawn out. and it seems movies lately have to be so extreme just to interest the younger movie going crowd. this movie was extreme in its plot and how bad they can make the bad guys. lets make it so extreme, so hopeless, such overwhelming odds... it takes away from the movie and the characters. its not the best batman movie and not even the best super hero movie this year - avengers was a better movie because it was more interesting. part of the batman legacy is how he can outsmart his opponents, and this movie didn't have much of that.",FALSE
"after the blazing success of their first cd and blue, out of the vein is a real let-down. gone are the innovation and poetic creativity that drove their first two cds. it is clearly apparent that the departure of kevin cadogan has bled this band dry of it's artistic capabilities. instead the band must now rely on un-inspired heavy metal and cheap gimics like a free dvd in order to sell music. thus ends yet another short lived but great chapter in the anals of rock...not with a bang but a wimper.",FALSE
"this product worked exactly once. i plugged it in the night i received it and it worked fine. when i tried again the next day, it didn't work and it never did again. i didn't have the time to return it, so that's my fault, but i will never purchase from this company again.",FALSE
"nowhere was it mentioned, when i ordered the product, that it was made in china. anyway, i have been using similar products from early pregnancy tests (made in canada) and they're very reliable (got pregnant twice in 1 year using them). i wanted to try those cheaper ones, so i used them in parallel with the canadian product to compare. they did not always give similar results. i had an ultrasound done today at the doctor's office and got a shot to make ovulation occur in the next 24 to 36 hours, so i came home and used both products out of curiosity. the canadian product gave a positive result (it should be!!!) and the chinese one was negative.also, be careful, as some sellers use the sentence early pregnancy test to refer to their pregnancy tests, and this is how i was mislead, since early pregnancy tests is also a brand (ovulation kits, pregnancy kits, and other products). hope this helps!",FALSE
"the first one of these keyboards i ordered didn't work, so i exchanged it for a new one. this one worked fine for a few months. now it will simply stop registering with the computer and i have reboot to get it to recognize i have a keyboard plugged in. i do not recommend this keyboard based on the problems i have had.",FALSE
"i had alot of hope regarding this product as i found positive reviews for it online. my hopes were quickly dashed on its first use. i loaded it with a small cooler, 2 beach chairs, an umbrella and some toys. before i even got onto the sand one of the wheels broke. i'd also like to note that these wheels are not made for sand (at least southern cal. sand). the wheels sank in the sand and i was dragging it more than wheeling it. i've been told this company sells a more expensive version but i'd be hesitant to try it (fool me once...)",FALSE
"boring! why do so many people like the book and movie? i had to read the it in three weeks (three chapters every weekday), and it was not good at all. my teacher then gave us the choice to watch to kill a mockingbird or all quiet on the western front (another classic we read prior to to kill...) for our final. and lucky me, i'm in a class with students who not only voted for to kill... but they didn't even watch it. but that's beside the point. to kill... seemed to have no plot whatsoever. not only that but it was not fun to watch/read. the little conflicts scout and jem find themselves in are outrageously dumb. do not watch, do not read... stay ignorant of harper lee.",FALSE
"this is a cheap book with lots and lots of sample exam questions, but many, way too many errors -- dozens! wrong answers. answers that contradict the text on its own pages earlier in the book, and repeated questions on the same topic (at least once with two different answers!) and explanatory text on the various exam topics is nearly non-existent at times and very erratic in its depth of coverage.",FALSE
"with all the money this band is gonna make from 12 yr olds, i think they should buy a lot of anti depressent medicine. and if the kids that buy this album have any money left over, buy some your self, because your gonna need them. this music just makes people bored and depressed, i some people havent heard real music.",FALSE
"ordered this stroller only to discover it was not available in this color. canceled the order and the vendor was very helpful with the situation.ordered another stroller at a different date which just happened to be from this same vendor (classic black stroller). it arrived much faster than predicted and is of a good quality. my dog loves the stroller and i am very pleased with the black color, no one would guess it's for my dog nor the great price i paid.",FALSE
this ultraman dvd set was horrible. my bootlegs have the same picture quality and much better audio.word of advice do not buy this dvd set.,FALSE
this game has ps1 graphics all over it. dont expect much from this game its not worth the 50 bucks. so if you want to buy this game just rent it first.,FALSE
this book didnt have much of a plot-...if any!!!ughh!! i wasted my time reading this;this book shouldhave zero(0)stars!!!!,FALSE
"i hate it....they don't place right in the window because there is no way to accomodate the rearview mirror (please note, car in photo has no rearview mirror!) and they are impossible to fold up correctly...any wind and you're really in trouble.",FALSE
the plastic hook for the strap broke the 2nd time i used it. does not hold the front wheel and handlebars very well.,FALSE
