"","review","rating"
"3817","truly an unprecedentedly bad companytruly an unprecedentedly bad company. have never written a review in my life but this is so fk bad i am writing one. due to a glitch on the website, my tickets changed dates. then cancelled on time but then you only get the return flight back which i have never heard of. really people pay a few euros more instead of with this bad company. a big scam!",1
"3818","useless, incompetent and lazy travel agencyworst trip i have ever experienced. they got my first and last names wrong, and when i requested to change it they force to wait three days and decided to send an email in early morning where i have to pay within 30 minutes, i wasn't even awake by then. they cancelled the name change right after, and when i tried to change it again they found out my return flight seat got cancelled. it's been a week and all they have done is tried to call the airline once and emailed them once, my flight is literally tomorrow. absolute joke of a company, useless, incompetent and lazy team of people.edit: so after this reply down here, nothing. they say they will give me help and message me, i have not heard a single word from them. useless.",1
"3819","very good experience to book a flightvery good experience to book a flight through trip.com. gave best price. thank you.",5
"3820","doubtfull.booked a ticket with singapore airlines.then singapore airlines send a message that the country of destination closed the borders.trip.com offered to make an open booking so another flight could be selected without any additional booking fees.the next day i call them and they just fully charge the new booking and call it fare differencethe new flight had the exact same price as the original flight.fare difference is not applyingthey just try to scam you and think you are a fool to accept itupdate.trip.com indeed contacted mebut they are just trying to pursue with this scam.they said they changed the ticket into an openticket and tried everything i requested with singapore airlines.singapore airlines confirmed to me trip.com never contacted them for anything and just removed the passenger from the ticket.singapore airlines also confirmed companies like trip.com seems like to try to make some money over the back of victims of covid19 while singapore airlines has a very nice policy and rules for onvoluntary ticket changesupdatenow trip.com seems they are really trying to solve the situation.a lot of effort and pressure was needed for it. but ok.they can still desever a star if it will be solved in the end.thank you gaby so far!update april 26trip.com promised to refund the ticket and still didnt do anything",1
"3821","horrific customer service ignored and unable to gain any responsethis is now my second review after my first was not followed up on. this company has total disregard for their responsibility in messing up my booking, making me pay a ridiculous check in fee and offering no verbal communication to deal with my complaint. i have called and emailed numerous times with 0 response. ive asked to lodge a complaint and no one is able to connect me with anyone who is willing to directly speak to me on a call to hear me out. i genuinely have never had such a terrible experience with a company.",1
"3822","thieves!!!! avoid this booking site like a plaguetrip.com ive just received an email from you guys saying my flight has changed again and that i should contact you before 25 dec to request a refund. i would like a refund for this trip because its clearly not working out. ive received numerous flight change emails and ive now had enough, so could you guys please process my refund!!!! ***update*** i received a call from a polite customer service manager who wanted to assist in rectifying the situation and tried the best she could. unfortunately she was not able to book me back in on the original dates i paid for, which was the 25th dec to the 29th dec, so i was left with no choice but to settle for the 27th to 30th of dec which is not convenient for me, but i found it the better option rather than possibly losing all my money or potentially being offered a voucher rather than a refund which is a big no for me given my experience so far. ***theyve replied and said they will be in touch directly with me. im still waiting and will give an update on weather or not we came to a suitable resolution!***avoid this booking site like a plague. i booked a ticket for evening of 25th dec to return 29th december. they confirmed everything and took my money. then yesterday they send me an email to say my departure flight is changed to the 27th, i arrive late night on 27th, and leave early morning 29th. so i literally have only 1 day at the destination. that is totally not practical and makes no sense whatsoever. i cannot change my travel dates, and i requested a refund as these are not the dates i booked to travel. they have told me they cannot give me a refund. absolute bullsh**t! i had my reservations about using this silly trip.com n the first place, i only wish i had followed my instincts. its a thieving fraudulent company that steals from unsuspecting victims. if you want to lose your money, book with them",1
"3823","i am using this app more and morei am using this app more and more. at first, i thought they only had flights and hotels, but recently i started booking trains with them as well. no booking fee!!",5
"3824","do not use this company everdo not use this company, even if is the last one to exist to make a booking. they take your money then do not process the requests leaving you stranded and having to pay double at the airport! then when questioned give multiple excused which contradict themselves!!! paid for flights for my dad and daughter to rome, added bags for round trip after the booking via the app, as per the options provided, the money was taken but the request not submitted to the airline so at the airport ended up paying double for the checked bags, than had for the whole round trip! trip have still to resolve this stating multiple excuses from it was booked after check init wasnt! they stated it was booked less than 48 hours before travelthe website states can book up to 24 hours before fly and was booked over 72 hrs before the flight! then advised would have to pay again but each time quoted different amounts!! went direct to the airline eventually after finding out my booking details from trip, and sorted the issue in 5 mins!!! trip have still to refund me or issue an apology! however i must admit that the customer advisors did try and help!",1
"3825","great customer service bad ticket office!almost missed a connecting flight due to an issue with their ticket office. when trying to check in to my flight booked via trip.com, the airline told me they had been given the incorrect email from the broker and that this happens often. i then had to contact trip.com and wait for them to find out which email address had been passed on to the airline. luckily the young man i spoke to on the phone was extremely helpful and fast and i was sent the necessary information within 15 minutes, meaning i didn't miss my flight. they definitely need to fix this issue!",3
"3826","needed to wait for almost 4 months forneeded to wait for almost 4 months for my refund. but trip customer representatives were really excellent and friendly (especially owen). they have made sure to be on top of this until the issue is resolved. i am just waiting for my funds to posted back within 10 business days. thank you, trip!",4
"3827","trip means trust and safethanks trip you are excellent",5
"3828","successful refund of flight ticket shanghai copenhagenbecause of the covid situation with china only accepting direct return flights from europe, i got into troubles with my booking of a one way ticket shanghai to copenhagen. the direct return flights were fully booked.the price for the ticket was hk$ 24,806,00.initially, i got the impression that it was impossible to get a refund form the trip.com / the airline company (sas).however, when trip.com became aware of this unusual covid related problem trip.com acted promptly and in a dedicated way, contacted the airline company and managed to get a refund for my flight ticket.i sure was very pleased and grateful for trip.com for managing my refund problem.earlier this year, during my stay in china with my wife, we used trip.com on a number of occasions, and have been very satisfied with the service from trip.com.sincerelyleif thuesen",5
"3829","rubbish rubbish rubbishrubbish rubbish rubbish never buy tickets from them they just make policy from their side to take extra money from you i bought ticket from them with including luggage and in airport they charge me for luggage again because of their rubbish customer service rude staff on the phone no recommend never buy tickets from them",1
"3830","trip.com has always been my traveltrip.com has always been my travel buddy. when i traveled out of the country, i booked my flight and hotel accomodation through trip. there were no issues, and my travel has never been better. when the pandemic hits, my future travel plans needs to be postponed and they helped me with the refund even though the booking is non refunduble. now, i am using the app for booking again. i never used any other app than trip.com",5
"3831","cheap flights",4
"3832","avoidbooked flight 27/10/2021,tried to book a seat with the airline as to get passenger locator form filled in on 30/10/2021,used the ticket number trip.com gave,airline code provided, said code error.went onto trip.com website live chat,gave email address,mobile,code,booking number,date,time and location of departure,they have no record of my booking,so booked direct through airline instead,save your money,keep well away from this company.",1
"3833","i found that i could not check ini found that i could not check in because of the email (they work as a travel agency and use their own accounts), neither could i choose seats or the amount of luggage, so i wrote them and it took me a while, but thankfully rei solved the problem for me. i wish they did this differently at first but eventually it is fixed so i am happy with the service.",4
"3834","absolutely worst customer care andabsolutely worst customer care and service trying to rebook my flight tickets since weeks via email and have to wait for responses for days on end. tried to call multiple times and all i get is no caller currently available do not book anything with trip.com",1
"3835","it was very clear and concise on howit was very clear and concise on how she speaks and telling me the details that needed to do. luckily, due to the mishaps i'm able to have a compensation of coins on trip.com.",4
"3836","dont ever book again with trip.comi cant even rate them as i think theyre the worse company to deal with. no refund whatsoever and its been nearly two years waiting for over $2k back which they cancelled due to covid. dont even update their customers regarding the money. been following up on social media, phone calls and emails and same excuse over and over again. you have money to spend on advertising but no money to return back to your customers.",1
"3837","ticket issue complaint well handled!i made a booking correctly entering the name of passenger and passport number. on reaching the train station to board the train, the security and staff claimed the booked ticket details showed a different passport number. some digits had been erroneously interchanged! how that happened i didn't understand. i was forced to book another ticket since the initial train had departed! i was so vexed. i called trip.com and was served by very understanding staff like christy and lana and a gentleman i can't remember the name.eventually my case was sorted out despite having been inconvenienced through loss of valuable travel time. a refund was made and to appreciate my patience, trip.com even opted to send me a token equal to the initial fare plus refund for the refund handling fee and extra fare paid over and above the initial fare. kudos trip.com for this gesture and quick response to my complaint.peter wenzhou city, china.",5
"3838","if you want to add anxiety to your holiday part 2.after a slow check in and poor customer service, the return flight home was even worse. they didnt even check us in and if i hadnt followed it up id likely not have known. i had to deal with the airline directly after spending hours trying to get the correct login information from trip. this created additional costs and stress. id go as far as to say that ruined my getaway. honestly, avoid.",1
"3839","good contact and yery helpful.good contact and yery helpful.thanks",5
"3840","problem solved after alli had to cancel my flight in the 24 hrs period after booking. an agent told me both by phone and email i would receive a full refund. however, later i was told i could not receive a refund for the extra luggage cost, due to airlines policiess. after contacting and emailing several agents and for several days including the email that i was sent saying i would receive the full amount and numbers detailed, owen was taking care of the case and informed me later on that i would receive the amount for the extra luggage after checking my conversations and emails with the previous agents.thanks for everything.",5
"3841","jared is the best!jared, customer service, was ever so helpful. he provided detailed and accurate information about my ticket and helped me change my incorrect email address so that i could receive my flight confirmation. he also helped me transfer my reservation to the app as i made the reservation as a guest. thank you jared. i will be using trip.com in the future.",5
"3842","do not trust the booking is madebooked a hotel to find out there wasno booking and the hotel was booked up 2 day before my booking was made. rude and dismissive customer service at 2130 at night. took 104 to book then i had to pay 159 for another hotel for my partner and young son to stay in. this ruined our evening and meant we couldn't afford to fulfil our plans the next day and had to come home early claim to have offered me compensation but some of that only makes up the difference in hotel prices. please dont use as they will leave you stranded anywhere and expect you to pay for the priviledge with no consideration for young children or other peoples hard earned money and time away from work.further to this after a week a further offer of compensation was offered and in return i was asked to edit this complaint to something more positive about how its been hamdled. after over 7 calls, compensation forms have been sent and filled in 3 times n and i've still had nothing until i chased them today. i've also had other people say similar things about trip.com letting them down with bookings being made in full hotels. simply do not trust the booking made by them. if trip.com is used then the would recommend calling the hotel directly to double check and save any disappointment and loss of money on arrival",1
"3843","higher exchange rateafter receiving your confirmation we have got an information from our bank that the exchange rate is more than 4% more than average exchange course. they have also added that it was caused because we paid it as on line payment like in some e shops or when we exchange money from bank machine. the result is that the accommodation is more expensive than we were thinking. otherwise everything was o.k.",3
"3844","simple, transparent and fastsearching and booking process was simple, transparent and fast",5
"3845","very shadyvery shady. booked a room through trip.com. received a call i. the middle of the night 2 days before the trip to say the a/c in that room was not working and they needed us to take a different room. then on the day of our arrival we received a call that said they were canceling our reservation. we went to the hotel to check and to our surprise there were plenty rooms available!!! wont be using trips.com again ",1
"3846","asked for voluntary refund and thereasked for voluntary refund and there were me given two different amounts. eventually the success customer team clarified the situation explaining that one of the agent made a mistake but nevertheless the refund will be the first quote (higher than the second quote) given mistakenly by the agent.",5
"3847","response from satisfied customerdear tim from customer success team of trip.com thank you for your service and solving my issue with this action i became a more faithful and confidant customer to do future business with trip.com",5
"3848","refund request during covid 19 pandemicduring the covid 19 pandemic, i had a cancelled flight and wanted a refund. trip.com followed procedure to get me one from the airline. even though the airline didn't give the refund because of some flimsy excuses, trip.com was able to get me an equivalent refund. for this service, i respect very much. also, the customer service representative owen was very honest, and friendly, and made sure the refund request was approved. and i really do appreciate it. even though it took a while, lost track and all, the refund was still made possible. thanks trip.com",5
"3849","nice servicenice service, very polite, very fast contact after request for the flight change.",5
"3850","overweight issue with system showed meoverweight issue with system showed me hat i have 30k but when im in airport they said i have only 20k which cost me one hour taking and solving this issue, then thanks lynn for your help and solve the issue",5
"3851","thank you trip.com team!they assisted us very well regarding the refund of our cancelled booking. they also updated us at a timely manner about the refund status. i would give them a 6/5 rating on how well they handled my concern. kudos to the team!",5
"3852","successful refundit took over a year to receive my refund for an airfare that was cancelled due to covid, but trip.com came through! the original payment method apparently didn't work so they emailed me and called me to get an alternative method of payment to refund me to. so thankful for their persistence!",5
"3853","great helpsusie was very helpful and was able to do my request.",5
"3854","although my experience with trip.comalthough my experience with trip.com wasn't a positive one, i wanted to take the time to write a review to highlight the exceptional efforts of mia from the customer success team. she contacted me and swiftly resolved my issue with a quick full refund. thank you mia for your help and i hope your colleagues can reflect your excellent customer service in future.",5
"3855","0* for car hireif i could leave less than 1* i definitely would. we booked our car hire through trip.com to have a car at alicante airport for when we landed. on the booking it says to call a number when you land to arrange picking the car up. my partner and i must have rang that number 20 times between us between the phone being put down on us or speaking to an agent would said wait at the airport for the shuttle for one not to arrive to then be told we need to get a taxi to a train station to then speak to another person who told us we do not have a car! we were left stranded at alicante airport with no car from enterprise. i rang trip.com and enterprise who were unhelpful with absolutely no compassion of the fact they left two girls stood at an airport with no transport. we took a taxi from the airport to denia costing 130. i rang trip.com today to be told that they dont know the problem and they cant fix it as theres no vehicles and they cant get hold of the car hire company enterprise. so yet again we still have no car!! by submitting a request through your website i enter into a contract with yourselves, your job then is to supply a form of transport it is not my problem. we are still without a car stuck in denia with prices as little as 1400 for car hire because its last minute. this company is disgusting and unhelpful, i will be reporting this company and the horrendous service they provide and i will not ever use this site again. i have not been provided with a solution for the shocking service and awful mess weve been left in because of this company! im appalled a company can operate in this way.",1
"3856","if i could give 0 starsi wouldif i could give 0 starsi would. this is the absolute worst travel agency i have ever dealt with and they they have been giving us the run around for over two months and we still have not received our $300+ refund. the airline unexpectedly cancelled our flights and as a result we had to book separate more expensive flights. i have called and called, shown them proof of the airline credit etc and they have sent me the same copy and pasted email over and over. im furious and i am very close to calling authorities and advising them of the fraudulent work that is being done.",1
"3857","thanks rickthanks rick. this is an excellent surprise.",5
"3858","finally, someone to get it done!had a bit of a stressful time with the airline giving me constant misdirection. called about 5 times to get nothing resolved. i called trip.com twice. the first time, the man i spoke with didnt give me much to work with and misdirected me. the second time i called trip.com, the lady i spoke with quickly identified what my issue was and knew exactly what to do to resolve it. she took the matter into her own hands, called the airline herself, and updated my info. she was kind and patient and i wouldnt have been able to rebook my flight without her. thank you!",5
"3859","excellent prices easy to use",5
"3860","rebooking of our flightwe thank all the people who help regarding our change of schedule flight date. the last person who processed name henry and william just want to compliment and thank you both for prompt updates. thanks a lot! hope it will also improved the timeline of the cases you are handling for the whole trip.com team.",4
"3861","big scam!my vacation trip with my family hasn't even started and i've been deceived by this company. in may 2021 i made a purchase at the iberostar bahia hotel for 3 nights with my husband and 6 year old son, on this website, and paid via this trip.com. when booking, i chose a room that was suitable for a 6 year old child, but upon booking, the website did not give me the option to write the names of the guests. i read and reread the hotel's policy on child accommodation and saw that everything was fine, as my child is under 6 years old, and doesn't need an extra bed, so i didn't need to name it.when i shop online, for travel, i always check with the hotel before boarding, so as not to have surprises, if the reservation is ok. to my surprise, the hotel said that i would have to pay extra for the child, that my child was not included in the booking.i contacted trip.com, who after 48 hours of insisting, gave me the following answer: they can't do anything, because the hotel is full, and that in fact, i will have to pay extra for the child.i paid a promotional price with a child and now they are doing this nonsense. i don't recommend it, and whenever i can, i'll spread it to everyone who doesn't buy on trip.com because it's a scam.",1
"3862","the response of updating me on thethe response of updating me on the flight changes was expected from trip.com .excellent service",5
"3863","we went on the baily lighthouse andwe went on the baily lighthouse and howth cliff boat tour yesterday had a fantastic time i would recomend it very much.thanks to mark our tour guide i will do it again",5
"3864","great servicegreat service. got through quickly. very helpful and polite. managed to rearrange.",5
"3865","compliment to mr. leonardodear trip.commy order number is 15608568408. mr. leonardo provides me wonderful and prompt service, he has followed up my case and called back to me many times. i was really impressed.panpamon",5
"3866","he is so nice and helpful",5
"3867","river safari experienceour visit to the river safari was a delightful experience as we were able to view the animal displays along the shaded walkway. the only experience that could be improved is the purchase of the amazon quest river ride. purchasing the tickets over the counter would have been quicker. alternatively, it could have been included in the initial online purchase of the entry tickets.",4
"3868","hey guys, do not book with trip.comhey guys, do not book with trip.comcustomer service wasnt helpful at all.stay away from this trip.com website cos its not helping at all, wasted my whole time.when you add a review, they send the same automatic response to anyone who complains about their incompetence. they make you believe that they will call you back personally to help find a solution.but, this is a scam. no one will call for anything and they charge you for nothing.trip.com is a scam website.to avoid absolutely lorsque vous ajoutez un commentaire, ils envoient la mme rponse automatique  tous ceux qui se plaignent de leur incomptence. ils font croire qu'ils vous rappeleront personnellement pour aider  trouver une solution. mais, c'est de l'anarque. personne n'appelle et ils vous font dpenser pour rien. ils sont nulles  chier.trip.com est un site d'arnaque.a viter absolument",1
"3869","good customer servicethe staff contacted me with detail and good solution about my cancel flight.",5
"3870","resolved issuethis review has since been dealt with and i appreciate trip.com for looking into my case further and getting me my refund truely grateful and relieved.origional review shocking 3rd party wont allow cancellation.just hope you dont have any sudden family illness.they wont even let you pay a cancellation if you need to cancel due to unforseen circumstances.never again dont book with them i have suffered so much anxiety and stress with my recent circumstances/sudden family illness and will lose 230 for which they wont even let me change for another time or place avoid avoid avoid!!=all resolved now HAPPYSMILE )",4
"3871","visit with the kids and grandkids ruined! i was planning a trip to see my kidsi was planning a trip to see my kids at the end of july i bought my tickets july 17 2021 and paid extra for baggage for the flights. when i was looking over the tickets yesterday (sunday morning july 18 2021) i realized that they were reversed in travel. so i called within 24 hours to change the departure and arrive. they said they could contact the airlines and see if they would let them do that and also said there might be an extra amount i would have to pay i was ok with that at first cus i looked on the frontiers website on the same flight and it should have only cost me an extra $60 along with what i have already paid and i was willing to pay that. a couple of hours later they called me back and said the airline would let me do it but for an extra 150. i told them that is double what the airline would have charged me had i gone straight thru them instead of y'all and i told them to just issue me a refund. i was told i would receive the full amount for the flights and they said they could not issue a refund on baggage. i was fine with that because i was expecting a full refund for the flight. i got a message this morning and i'm only being refunded $11.00. what is wrong with companies that don't care about their consumers i did everything within a 24 period and tried to change the departure and arrive instead of getting a refund, but y'all wanted to double the price and i couldn't afford that. we as consumers go on your sites to find better deals not to be ripped off. now, i don't have the money to go see my kids thanks trip.com for ruining my visit with my kids and grandkids. sorry, i'm a consumer on a budget and had to wait to buy tickets for travel until i got paid!! next time i'll go straight thru the airlines. no more dealing with rip off companies!",1
"3872","worst everworst experience ever",1
"3873","i really appreciate your help. (casear)hi casear thank you so much this is so helpfuli am very impressed with your service.i really appreciate your help.",5
"3874","good to cooperate",5
"3875","avoid them!avoid them!if you have any issues with your flight they will never gonna help! my flight cancelled from the operator and i've been waiting for 2 months for my refund but still nothing !",1
"3876","nightmarenightmare to deal with, have waited over a year for refund of flights that were cancelled by airline. no one seems to know what is going on and we're constantly referred from one department to the next will never recommend or book with them again",1
"3877","understandingunderstanding , helpful",5
"3878","great customer serviceafter our unfortunate experience of a delayed flight which resulted in the next connecting flight leaving us behind, i was thrilled by the prompt phone call responses and urgency attached to our situation from trip.com service providers. prior to contacting trip.com, many phone calls were made to the first air line's customer service providers that delayed our flight but all attempts were futile. in fact we were really devastated because we really wanted to reunite with our respective families after three years of not seeing each other. after taking a detailed report from us (meanwhile my junior brother who purchased the ticket was also making background calls to trip.com agents), trip.com was able to contact the next flight that left us behind and within a matter of 24 hours, our money (major part) was refunded to us. at last we had a rejuvenated hope to purchase a new ticket for the next available flight. i remember the name of lynn and according to my brother, he first contacted another wonderful and helpful guy whose name i can not recollect. i will not hesitate to contact trip.com in future on any flight related service.",5
"3879","good customer servicegood customer service. thanks!",5
"3880","no entry into the hotelhello i had booked a room in the niranta transit hotel mumbai airport terminal 2 for my friend for the night of 17th july 2021.however upon arrival we were denied service/entry as the hotel staff said the hotel can only be used by passengers travelling via the mumbai airport. this is not mentioned anywhere in the booking confirmation. i had also called the hotel while booking to check if they had such rules? unfortunately my calls went unanswered.as a result we had to book a separate hotel last minute for an expensive price.this is completely unacceptable and i would like a refund please.edit: even though the hotel refused the refund, trip.com team were kind enough to give me trip coins as the refund amount! 5 stars!",5
"3881","very helpfulprompt, courteous, good service. jerry clearly explained the situation and called me back personally three times to ensure the new flights booked were done and the process understood. thanks very much, jerry.",5
"3882","susie changed my cancelled flight insusie changed my cancelled flight in seconds without any cost, perfect service ",5
"3883","excellent service from an honourable travel agencyafter losing a considerable amount of money from trips i booked directly with an airline, pre covid19, i was delighted to hear from trip.com offering a refund from the one leg of my trip i booked using trip.com. rick was very helpful and his communication on this matter excellent. trip.com has proved to me they are an honourable business, i have used them in the past and will not hesitate to book with them when i am able to resume international travelling. best regards, john",5
"3884","not reputable sitetried to cancel and reschedule a hotel reservation that was made. tried to do this a week before the trip due to changes in work schedule. customer service was nice but hard to understand. all that was told was supplier doesnt do this. well, other online booking sites i have used have never had issues like like. seems to be a foreign money scamming site since all numbers to contact are overseas.",1
"3885","mia saved my tripmia, one of the staff helped me greatly and saved my trip. with my open ticket credit issue, she has been responsible for taking my case, following up and made sure that my case is in the right track. she has been very patient and also demonstrated her ability to solve the problem. i'd like to say a big thank you to mia, thank you .!",5
"3886","dear max and trip colleaguesdear max and trip colleaguesi was booked the flight ticket from chongqing to shenzhen, but my booking was not issued yet. because it was cancelled the scheduled flight. i wasn't know about this. trip advisor called me and informed me that. i'm so pleased that. then i have made a cancellation directly. i'm a loyalty customer of trip. i really appreciate your good service and excellent work. thank you very much. have a great day",5
"3887","appreciation in receiving my refundthank you for your co operation in handling my booking tickets . i also have received my refund in a short time and i really appreciate it.",4
"3888","fast responsethank you for the support",4
"3889","i love that there is always discounts!i love that there is always discounts! their prices are really lower than other platforms. they also have this coins rewards which you can use on your next booking. thank you trip.com.",5
"3890","convenientconvenient, flexible, informative and quick response. price marked reasonably.",5
"3891","subpar customer service! please stay away!subpar customer service and does not work for their customers. i tried cancelling a hotel booking after only a day and all they can say is let me see what i can. this took at least 3 days of back and forth and finally they said nope, i cannot cancel without even giving me a valid reason why. i am now forced to contact my credit card company in hopes to get my refund back as trip.com is now trying to force me to stay with the booking because i paid in advanced. the service has not rendered yet and they still forced me to prepay to keep the booking in which they do not wish to help me cancel. very deceitful establishment as they lack customer service and only care about taking your money. please beware and take your money elsewhere.",1
"3892","good prices and ease of website",5
"3893","trip.comi made a reservation with trip.com they sent me confirmation and everything but incredibly they forgot to buy the ticket. so i arrived at the airport and i had to buy again the ticket. 185$extra after 10 days from the flighti been in contact with mia from customer service and in less then 2hrs she resolved the issue i got my refund of 185$ and she gave me trip coins wich i can use for future flight.great customer service from her!",4
"3894","do not use, charged my card twice!i tried to book a hotel through trip.com for a layover on a journey to plymouth. first time using the site, so i put all my details in and it says there's been a problem. okay, fair enough, i check my online banking and my card hasn't been charged, so i try again same error. weird. then 5 minutes later two charges go through for the full amount. i'm panicking as this is my budgeted hotel money, so i call them and basically get fobbed off. oh it will be back in your account within two weeks. two weeks is ridiculous for them to hold onto nearly 300.",1
"3895","i want a refundi want a refund. they have guidelines only to benefit them when they cause an inconvenience to their customers. an apology is not a refund when the money is not returned. that means anyone can just apologize and not deliver the original service contracted , and keep the payment???",1
"3896","my booking reference number 12095698012my refund concern was handled by csa named owen who is very responsive and accommodating.thank you and looking forward to receive the refund as soon as possible. and hopefully ill get the same assistance for my other refund concern. more power!",5
"3897","nice staffnice staff explain very clear",5
"3898","thanks for your assistance lynnthanks for your assistance lynn. you were very responsive.",4
"3899","i had booked a trip.i had booked a trip last year before covid on trip.com for a french hotel. unfortunetly it did not go as i wanted it to be.i will avoid it in the future and this is what i recommend to everyone. i lost 206 as my stay would have been last year during covid situation (only essential travels were allowed, so obviously i could not make the trip). i was offered an extnesion until the end of this year, but as i realised i will not be able to use it. i tried to get a refund instead as ( closing borders, hotels etc. is out of my fault) obviously i could not get anywhere with my request. all i was told multiple times that i can make a new booking, it is extended until the end of the year.i think it shows really well how much they care about their customers and how much they care about money.just avoid them.",1
"3900","flight refunddue to restrictions transiting frankfurt for an upcoming flight i had to cancel the flight. unfortunately there was still a small admin charge but the remainder of the cost was refunded within 5 to 7 days. thanks to trip.com for understanding that it was not my fault to have to cancel and handled the refund sympathetically.",5
"3901","good appprice rate is good notification form app is amazing",5
"3902","the assistant was courteous andthe assistant was courteous and extremely helpful. he answered all my questions and walked me through my options as i asked them, waiting until i changed my booking and paid. to receive 5 stars he could have been pro active in suggesting all my options because i tend to ask a lot of questions and not everyone might do that. but he was really excellent.",4
"3903","a problem well handled.i wanted to change a flight to the next day, after talking with an agent the ticket was upgraded to business class instead of being changed to the time and date i requested. when i realised the error i contacted trip and informed them of the mistake. trip managed to change the flight to the correct date but not the correct time. at this time they were unable to change my flight to the time i originally requested. because it was already late, around 22:00, i purchased a different ticket myself.all the staff that i had contact with was very friendly and helpful.and the problem was solved to my satisfaction.",5
"3904","very nice and unusual surprise!i booked a flight for 2 pax through trip.com earlier this month. everything seemed fine, except that i made the not so smart mistake to insert the wrong date (month). since it was a promo fare, i was worried that i would loose the money because of a dumb mistake. luckily, i saw the mistake in a matter of hours and contacted trip.com through their channels. honestly, i wasn't very hopeful at all that i would get a flight reschedule or a refund. and so, i was informed just that. however, to my surprise, i was also informed that they would refund the ticket themselves! (maybe because they saw as an honest mistake?) that was beyond nice. i went through some email exchanges and app chat. all attendants were very courteous and replies were timely. took the courage to book new flights, making extra sure of the dates. went great, finally. to put the cherry on top of the cake, i've got the refund of the wrong ones on my credit card. that was something else, my experience couldn't be more satisfying than that!",5
"3905","would not ever book with them againwould not ever book with them again. took them 10 seconds to take our payment of $1,100 and then they emailed within 5 minutes saying our booking could not complete and they would refund us within 10 days. omg it gets worse. after they sent the cancellation email i went and booked direct with the airline for about the same and then 10 minutes later trip.com email me saying 'booking confirmed'! i call their customer services and they guy says 'oh you must have booked twice'! he then told me to contact the airline directly and see if they will cancel their flight and refund me (which they did thank fully even though it was no fault of theirs). i then had to phone trip.com back up and at least the guy i got this time was helpful although he just needed to assure me they hadn't cancelled this trip on the back of my previous call. i will be avoiding trip.com like the plague and just booking direct in future. not worth the headache.",1
"3906","i called trip.com within australia andi called trip.com within australia and was assisted by bing(hopefully that's the correct spelling for his name). he was very polite and made prompt arrangements with the resort we were in for a refund. just checking my call records and it took just 15mins for me to get a refund. bing's a keeper or give him a promotion!!cheers!!",5
"3907","super fast reponsethe staff of trip.com had been very helpful.due to the 3rd time of covid 19 situation in thailand.weve got only short notice to change our flight.i am so thankful to celyn(hope i remember her correct name) she made my day by helped me change 2 bookings in 1 time.so my trip get resolved.thank you ",5
"3908","the site is quite convenient forthe site is quite convenient for selecting flight plan or train tickets. i just highlight one point, some friends made same selection than me for a flight between pvg and lanzhou and the offers were different, the cheaper flight never appeared on my laptop but he was on my chinese friend laptop !! i change currency to get rmb as well and rebooked but result was the same. do we have different offers if we are chinese or not ?",4
"3909","change air asia flightfirst time we change flight thru agent. we really dont know how to change flight thru trip. the first way we call to agent but cannot connect it. the next way we chat in trip application its work. we are so much satisfied.",5
"3910","very helpful and great service",5
"3911","i had accidentally entered the wrongi had accidentally entered the wrong email address, the cs rep was able to fix it in minutes on my first conversation and asked me to check then and there if i have got my tickets.good work team. keep it up",5
"3912","customer team support me wellcustomer team support me well, the resort is nice",5
"3913","goodeasy use boking",5
"3914","the cheapest prices on the sites i havethe cheapest prices on the sites i have referenced. enthusiastic customer consultation. i'm very satisfied. ",5
"3915","poor experience, blacklistedpoor experience. 1) misleading flight info in apps to trap me to place order2) reject my request to change another flight 3) reject to refund 4) all the fault is the airline but not related to cheat.com at all. 5) cs ignored my request when asking for escalation, very professional4/13 update, as expected, the so call flight rearrangement is rejected again, what is your next action?",1
"3916","terrible customer serviceterrible customer service. backward system that doesn't allow you to add baggage. misleading advice. wrong advice. confusing emails. please avoid!!! it's worth paying a bit more somewhere else.",1
"3917","excellent customer servicei have been following up on my refund/credit of my ticket canceled last year due covid 19 and norie (tr800564) has been amazing. norie had been so patient, helpful and kind.",5
"3918","good experiencei highly appreciate the services i received from trip.com during the cancellation of my trip. i will consider trip.com in my future travelling",5
"3919","the lady who answered the phone wasthe lady who answered the phone was very nice and helpful, she helped me with with the cancelled trip that i didnt cancelled. she followed up with me via email providing me the voucher information and the new booking information. they are good people. thank you!!!",5
"3920","i like everything",5
"3921","look no further than trip.comwas looking for flights to india and the local travel agencies were not really helping with messages of we'll get back to you in 24hrs ! frustrating when you are on a tight schedule and want to get best prices.tried out trip.com and their customer service was exceptional! simone shan in particular was amazing!5/5 will use them again and refer anyone!",5
"3922","case # 32580983case # 32580983i would like to really appreciate joy. i have been raising requests for a refund of my cancelled flight by tiger airlines. i was following up with customer service team for almost an year for my refund , however only very recently joy took my case and assisted in the refund. today i have got the credit and i am very thankful to joy . she not only assured me that she will personally ensure that refund is processed but also followed me via email followed by calls which led to resolution . joy is an absolute joy to customers and a true asset to your company . please convey my regards and also let the management know that joy should be appreciated for all the hard work she puts in to serve customers like me . thank you joy !! all the best",5
"3923","thanks for helping me out",4
